path1_bw,path1_loss,path1_delay,path2_bw,path2_loss,path2_delay,scheduler_name,no_of_itr,file_size,time,p1_data,p2_data
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,60.7834,53964.0,12816.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,61.9750,53324.0,13452.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,62.1013,52360.0,14416.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,68.9963,53564.0,13184.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,59.5428,53472.0,13328.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.2836,53020.0,13752.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,59.6459,48804.0,17976.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.4152,52784.0,13992.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.7343,52384.0,14408.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,69.4179,52100.0,14680.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.6369,52960.0,13836.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.7956,52872.0,13904.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,60.3998,53624.0,13156.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,58.8338,49556.0,17220.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,67.1259,53164.0,13616.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,65.4755,53308.0,13468.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,62.5880,53976.0,12796.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,63.3249,52560.0,14224.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,66.3799,52740.0,14004.0
POSRHeRa,0.9%,POSRHeRa,POSRHeRa,0.9%,Saved_M,a2c,50,64MB,68.6971,51776.0,15008.0
